id,description,value
1006475,to buy farm inputs in the form of organic fertilizers.,0
1013667,to purchase fertilizers to fertilize his coffee parcel.,0
1002776,to purchase bales of clothes for resale.,0
1014157,to redecorate her retail shop.,0
1013554,to buy fertiliser and hire farm hands.,1
1013516,"to buy fertilisers, and to pay for his day labourer's wages (land maintenance).",1
1013943,to build a new latrine for his family,0
1013603,"to buy sugar, flour, salt and other ingredients",0
1013447,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,0
1012549,"to buy chicharrones, cheese, rice flour, tomatoes, beans, and other products for her pupusa business",0
1012734,"to buy irons, sets of chairs, blenders, etc.",0
1012977,"to restock her sari-sari (convenience store) with basic commodities such as canned goods, cooking oil and soy sauce.",0
1013018,to purchase bags of fertilizers and pesticides.,0
1013402,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,0
1013407,to buy cost efficient maize seeds and fertilizer for the coming harvesting season							,0
1013408,to cultivate and hire land for rice and maize growing.,0
1013409,to buy more variety of cloth for her son's clothing shop so he can fully stock his shop and can generate income. ,0
1013412,to buy fresh and seasonal vegetables for her husband's newly set up shop. ,0
1014162,"to invest in pigs and feed, and the rest will be used to pay for harvest costs",0
1014163,"to buy snacks, beans, rice, tomatoes, potatoes, onion, and other items to meet her customers' needs.",0
1014327,To buy a solar home system for lighting her house.,0
1014630,to buy a new collection of  Kitchen sets to sell at his stall,0
1014672,to fix his house,0
1014680,to purchase TerraClear water filters so they can have access to safe drinking water.,0
1014683,to purchase a water filtration system to provide clean drinking water for its students.,0
1014628,to buy a new collection of  used mobiles to sell at his stall.,0
1014669,to buy fabrics for her business,0
1014673,to purchase TerraClear water filters so they can have access to safe drinking water.,0
1014675,to purchase TerraClear water filters so they can have access to safe drinking water.,0
1014677,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,0
1014678,to purchase TerraClear water filters so they can have access to safe drinking water.,0
1014679,to purchase TerraClear water filters so they can have access to safe drinking water.,0
1014485,to pay for forage for feeding the livestock and cover borrowings taken for the development of the farming business.,0
1008858,"to increase his capital and buy a lot of clothes to resell, to earn more.",0
1014096,"to buy starch, cheese, eggs, anise, shortening, and others.",0
1014666,to buy baskets of fish,0
1012613,"to buy products such as fertilizers, manures, and poisons that are necessary to strengthen his agricultural crops.",0
1012659,"to purchase vegetables, fruit, bakery items, beverages and more.",0
1013368,to buy building materials for finishing up his latrine.,0
1013373,"to buy more stock of wheat, rice, flour, pulses, soaps, shampoo, detergents, and biscuits for her husband's general store.",0
1013391,to buy cushion covers to use in his business of making cushions and seat covers,0
1013393,to purchase additional prepaid airtime credits for helping community members who need access to communication services.,0
1013395,to buy tomato herbicides and pay workers who are spraying the tomatoes,1
1013396,"to buy sacks of rice, sugar and flour for her husband's general store.",0
1013397,to construct his house.,0
1013400,to buy additional inventory in the form of bakery products for her husband's general store.,0
1011569,to buy seeds and mineral fertilisers,0
1011700,"to buy chicken, beef, pulses (legumes), bread, butter and yogurt for her husband's restaurant so he can increase his menu.",0
1011793,to help her husband to increase his clothes business.,0
1012310,to buy clothes and bags requested by her clients.,0
1012343,to buy an air compressor necessary for his business development.,0
1012614,"to buy meat, cold cuts, drinks, vegetables, oil, among other food to improve the menu she offers.",0
1013377,to buy iron sheets for his house construction,0
1013380,to buy an additional rickshaw for her son so he can drive and contribute in monthly income like his father.,0
1013384,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,0
1013388,"to buy cement, sand, and bricks to construct his family house.",0
1011530,buy a fresh stock of delightfully colored garments in a timely manner.,0
1012553,"to buy bread, sausage, cabbage, mayonnaise, corn, potatoes, chicken, cheese, oil, yucca, honey, bananas, rice, and milk in order to sell snacks.",0
1012618,"to purchase fishing tools such as nets, hooks, and a refrigerator to keep the fish fresh.",0
1012621,"to buy jewelry: rings, bracelets, earrings, chains, and shirts and jeans",0
1012625,to build a home for her family,0
1012626,"to invest in chairs, tables and accessories that need replacement since some of them are broken",0
1013351,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for cultivation.,0
1013354,to buy additional piglets and feeds,0
1013358,to buy tomato herbicides to spray his tomatoes and pay workers.,1
1013362,to purchase additional prepaid airtime credits to help community members who need access to communication services.,0
1012368,to purchase a new rickshaw for her husband.,0
1012389,"to buy crockery and utensils along with stocks of oil, spices and food items",0
1012609,"to buy customers' orders of malt powder, proteins, vitamins, tea, medicinal shampoos, soaps and body creams.",0
1012615,"to buy drinks, vegetables, sausages, corn, propane gas, firewood, etc to stock her business for selling food and tortillas.",0
1012617,to buy fishing implements like nets in order to fish better.,0
1013341,"to help her husband buy electric merchandise, e.g wires, tube lights, plug shoes and other electric devices.",0
1013343,to buy fertilizer and other farm supplies.,0
1013344,to buy a cow,0
1013350,to buy herbicides and spray his  tomatoes,0
1012222,to purchase three dairy cows in order to increase her herd,0
1012234,to increase her stock of food and meet her customers' demands.,0
1012243,to purchase additional livestock in order to increase her herd.,0
1012285,to buy  second hand clothes to sell.,0
1012337,to buy merchandise.,0
1012378,to purchase more clothing items to invest in her business.,0
1012379,to buy more beans to sell,0
1012380,to buy more secondhand clothes to sell.,0
1012388,to buy maize and beans to sell.,0
1004629,to fatten rams for sale.,0
1005595,"to increase his funds and to buy a large amount of chemical fertilizer and a lot of bowls to resell, in order to earn more. ",0
1005723,"to increase his capital to buy a large quantity of beans and rice to resell cooked in his restaurant, to earn more.",0
1006496,to buy materials to make more doors and windows for sale.,0
1014005,to pay workers and to purchase new equipment.,0
1014241,to buy ingredients to sell honey and sugar cane liquid.,0
1011544,to cover the cost of her husband repairing his rickshaw,0
1012605,"to buy fertilizers, apply them on his corn crops, and pay the rent on the land where he farms.",0
1012606,to purchase agricultural supplies so he can plant basic grains and have a more abundant harvest.,0
1012611,to buy a radiator and repaint his transportation vehicle to have his work equipment in good condition and provide better service.,0
1012612,"to invest mainly in fabrics, buttons, brooches, threads, straps, lace, etc. to keep her sewing shop going.",0
1013336,to buy cost efficient maize seeds and fertilizer for the coming harvesting season,0
