id,description,value
1014609,to purchae buy an electrical generator to use when electricity cuts off,2
1014624,to pay for two cows and forage for feeding the livestock.,1
1014658,to expand her current business by purchasing more rice and bananas for sale.,2
1014572,"to buy necessary fertilizers for her land to improve, and to increase and develop her business production.",2
1014491,to purchase hybrid seeds and fertilizer to improve maize harvests.							,2
1013695,to purchase agricultural supplies to maintain the coffee.,2
1013698,purchase agricultural supplies.,2
1006475,to buy farm inputs in the form of organic fertilizers.,2
1013667,to purchase fertilizers to fertilize his coffee parcel.,2
1002776,to purchase bales of clothes for resale.,2
1014157,to redecorate her retail shop.,2
1013554,to buy fertiliser and hire farm hands.,2
1013516,"to buy fertilisers, and to pay for his day labourer's wages (land maintenance).",2
1013943,to build a new latrine for his family,2
1013603,"to buy sugar, flour, salt and other ingredients",2
1013447,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,2
1012549,"to buy chicharrones, cheese, rice flour, tomatoes, beans, and other products for her pupusa business",2
1012734,"to buy irons, sets of chairs, blenders, etc.",2
1012977,"to restock her sari-sari (convenience store) with basic commodities such as canned goods, cooking oil and soy sauce.",2
1013018,to purchase bags of fertilizers and pesticides.,2
1013402,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,2
1013407,to buy cost efficient maize seeds and fertilizer for the coming harvesting season							,2
1013408,to cultivate and hire land for rice and maize growing.,2
1013409,to buy more variety of cloth for her son's clothing shop so he can fully stock his shop and can generate income. ,2
1013412,to buy fresh and seasonal vegetables for her husband's newly set up shop. ,2
1014162,"to invest in pigs and feed, and the rest will be used to pay for harvest costs",1
1014163,"to buy snacks, beans, rice, tomatoes, potatoes, onion, and other items to meet her customers' needs.",2
1014327,To buy a solar home system for lighting her house.,2
1014630,to buy a new collection of  Kitchen sets to sell at his stall,2
1014672,to fix his house,2
1014680,to purchase TerraClear water filters so they can have access to safe drinking water.,2
1014683,to purchase a water filtration system to provide clean drinking water for its students.,2
1014628,to buy a new collection of  used mobiles to sell at his stall.,2
1014669,to buy fabrics for her business,2
1014673,to purchase TerraClear water filters so they can have access to safe drinking water.,2
1014675,to purchase TerraClear water filters so they can have access to safe drinking water.,2
1014677,to buy cost efficient maize seeds and fertilizer for the coming harvesting season.,2
1014678,to purchase TerraClear water filters so they can have access to safe drinking water.,2
1014679,to purchase TerraClear water filters so they can have access to safe drinking water.,2
1014485,to pay for forage for feeding the livestock and cover borrowings taken for the development of the farming business.,1
1008858,"to increase his capital and buy a lot of clothes to resell, to earn more.",2
1014096,"to buy starch, cheese, eggs, anise, shortening, and others.",2
1014666,to buy baskets of fish,2
1012613,"to buy products such as fertilizers, manures, and poisons that are necessary to strengthen his agricultural crops.",2
1012659,"to purchase vegetables, fruit, bakery items, beverages and more.",2
1013368,to buy building materials for finishing up his latrine.,2
1013373,"to buy more stock of wheat, rice, flour, pulses, soaps, shampoo, detergents, and biscuits for her husband's general store.",2
1013391,to buy cushion covers to use in his business of making cushions and seat covers,2
1013393,to purchase additional prepaid airtime credits for helping community members who need access to communication services.,2
1013395,to buy tomato herbicides and pay workers who are spraying the tomatoes,2
1013396,"to buy sacks of rice, sugar and flour for her husband's general store.",2
1013397,to construct his house.,2
1013400,to buy additional inventory in the form of bakery products for her husband's general store.,2
1011569,to buy seeds and mineral fertilisers,2
1011700,"to buy chicken, beef, pulses (legumes), bread, butter and yogurt for her husband's restaurant so he can increase his menu.",2
1011793,to help her husband to increase his clothes business.,2
1012310,to buy clothes and bags requested by her clients.,2
1012343,to buy an air compressor necessary for his business development.,2
1012614,"to buy meat, cold cuts, drinks, vegetables, oil, among other food to improve the menu she offers.",2
1013377,to buy iron sheets for his house construction,2
1013380,to buy an additional rickshaw for her son so he can drive and contribute in monthly income like his father.,2
1013384,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for maize cultivation.,2
1013388,"to buy cement, sand, and bricks to construct his family house.",2
1011530,buy a fresh stock of delightfully colored garments in a timely manner.,2
1012553,"to buy bread, sausage, cabbage, mayonnaise, corn, potatoes, chicken, cheese, oil, yucca, honey, bananas, rice, and milk in order to sell snacks.",2
1012618,"to purchase fishing tools such as nets, hooks, and a refrigerator to keep the fish fresh.",2
1012621,"to buy jewelry: rings, bracelets, earrings, chains, and shirts and jeans",2
1012625,to build a home for her family,2
1012626,"to invest in chairs, tables and accessories that need replacement since some of them are broken",2
1013351,to purchase a solar light and gain access to cost efficient hybrid seeds and fertilizer for cultivation.,2
1013354,to buy additional piglets and feeds,1
1013358,to buy tomato herbicides to spray his tomatoes and pay workers.,2
1013362,to purchase additional prepaid airtime credits to help community members who need access to communication services.,2
1012368,to purchase a new rickshaw for her husband.,2
1012389,"to buy crockery and utensils along with stocks of oil, spices and food items",2
1012609,"to buy customers' orders of malt powder, proteins, vitamins, tea, medicinal shampoos, soaps and body creams.",2
1012615,"to buy drinks, vegetables, sausages, corn, propane gas, firewood, etc to stock her business for selling food and tortillas.",2
1012617,to buy fishing implements like nets in order to fish better.,2
1013341,"to help her husband buy electric merchandise, e.g wires, tube lights, plug shoes and other electric devices.",2
1013343,to buy fertilizer and other farm supplies.,2
1013344,to buy a cow,1
1013350,to buy herbicides and spray his  tomatoes,2
1012222,to purchase three dairy cows in order to increase her herd,1
1012234,to increase her stock of food and meet her customers' demands.,2
1012243,to purchase additional livestock in order to increase her herd.,1
1012285,to buy  second hand clothes to sell.,2
1012337,to buy merchandise.,2
1012378,to purchase more clothing items to invest in her business.,2
1012379,to buy more beans to sell,2
1012380,to buy more secondhand clothes to sell.,2
1012388,to buy maize and beans to sell.,2
1004629,to fatten rams for sale.,1
1005595,"to increase his funds and to buy a large amount of chemical fertilizer and a lot of bowls to resell, in order to earn more. ",2
1005723,"to increase his capital to buy a large quantity of beans and rice to resell cooked in his restaurant, to earn more.",2
1006496,to buy materials to make more doors and windows for sale.,2
1014005,to pay workers and to purchase new equipment.,2
1014241,to buy ingredients to sell honey and sugar cane liquid.,1
1011544,to cover the cost of her husband repairing his rickshaw,2
1012605,"to buy fertilizers, apply them on his corn crops, and pay the rent on the land where he farms.",2
1012606,to purchase agricultural supplies so he can plant basic grains and have a more abundant harvest.,2
1012611,to buy a radiator and repaint his transportation vehicle to have his work equipment in good condition and provide better service.,2
